302.39,372.95,72.43000000000001,112.06,82.51000000000001,397.98,117.56,295.43,219.62,37.7,35.47,254.84,72.63,380.53,17.51
302.39,330.16,68.93000000000001,120.575,180.41,385.43,361.17,285.12,219.82,38.86,51.785,218.655,302.13,348.3,111.72
303.01,415.33,39.815,48.365,120.71,419.72,178.55,131.62,143.615,15.49,23.77,188.75,150.22,141.06,26.82
140.18,107.47,39.9,25.08,64.065,268.22,105.74,131.62,114.14,3.66,31.01,153.085,58.515,137.07,-7.31
118.1,64.81999999999999,45.72,15.83,80.11,237.245,118.73,170.165,104.69,2.72,32.1,203.14,28.99,186.3,-1.16
276.24,330.16,32.72,24.36,63.43,385.43,103.52,283.15,114.39,-13.89,13.33,190.39,52.35,348.3,-9.279999999999999
140.18,107.47,45.37,27.07,80.11,268.22,117.56,165.705,121.94,2.83,32.1,186.997,73.435,169.02,-1.475
145.743,136.29,53.38,25.09,59,268.22,106.095,202.96,107.6,16.01,41.135,196.6,59.25,231.58,-42.17
353.41,522.105,67.11,123.37,164.53,387.07,330.495,282.88,235.24,36.4,48.5,248.5,266.82,340.21,72.06
273.33,328.6,65.34999999999999,99.44,56.0567,397.98,349.87,278.4,264.94,35.31,34.86,245.15,261.3,340.21,-13.87
110.08,50.53,38.18,14.59,16.64,230.52,59.4,128.4,123.73,-3.4,6.95,166.01,17.02,132.125,-31.89
175.3,189.46,86.40000000000001,40.98,74.36,301.04,106.325,412.23,131.585,52.69,64.27500000000001,259,59.25,500.6,-3.51
140.18,107.47,44.07,25.08,67.40000000000001,268.22,107.52,154.14,120.61,3.66,29.02,148.11,57.98,155.41,-6.07
270.77,327.51,61.77,91.14,151.05,375.43,280.03,248.465,185.03,29.63,23.37,236.41,226.55,305.9,58.18
96.45,43.44,58.17,6.3,16.64,207.445,59.4,214.94,91.965,20.53,26.66,203.955,17.02,306.31,-31.72
236.78,289.095,59.49,75.68000000000001,146.215,358.465,255.425,215.57,171.09,22.405,41.135,213.84,211.225,228.8,16.66
416.59,718.84,91.39,210.08,162.96,313.565,290.77,359.07,277.77,64.70999999999999,65.88,332.7,222.84,705.28,54.59
355.755,531.14,170.02,149.77,130.57,440.35,438.395,808.73,248.95,53.07,115.16,316.165,420.433,1494.58,19.68
147.99,157.73,95.20999999999999,30.8,82.51000000000001,289.95,119.88,383.77,123.73,6.99,73.29000000000001,168.69,72.63,305.4,-1.16
114.07,57.72,94.76000000000001,11.94,37.915,237.2,82.52,229.71,98.41,80.98,27.89,545.92,22.37,398.58,-20.71
417.425,726.395,52.805,214.25,79.70999999999999,328.62,129.58,359.07,291.85,64.86,37.2,331.1,89.73,633.88,7.81
205.97,239.35,56.64,65.02,117.53,344.387,154.41,213.65,154.95,19.58,39.88,203.14,119.28,952.6900000000001,18.57
87.93000000000001,29.02,33.29,2.33,-1.52,255.3,42.49,105.78,103.73,-12.35,13.33,121.26,12.07,81.11,-32.34
179.36,239.35,51.91,43,87.72,321.86,150.31,192.855,134.25,10.55,29.75,179.02,115.96,219.56,3.52333
145.743,133.4,52.14,29.355,92.7,289.36,113.47,143.96,123.73,12.95,41.135,203.14,67.43000000000001,149.465,8.33
236.78,288.8,61.77,74.52,37.915,357.295,82.52,248.465,105.53,22.635,40.55,216.325,26.93,305.9,-21.17
178.32,197.322,88.175,42.22,95.36,299.92,138.645,348.79,132.2,-4.585,65.88,133.86,117.03,475.19,8.33
95.45,43.35,34.02,6.14,39.88,237.235,68.92,96.73,90.31999999999999,-10.51,17.25,228.93,17.02,75.31999999999999,-15.23
321.57,441.04,118.79,323.48,63.43,420.82,102.68,484.23,198.64,131.3,100.58,194.85,52.915,681.845,-9.279999999999999
415.22,702.34,92.34999999999999,194.28,282.64,385.43,608.875,362.8,274.23,64.95999999999999,72.56999999999999,398.135,515.415,516.22,147.42
142.575,131.65,49.29,33.8,88.42,265.39,152.79,180.71,76.845,8.83,34.09,172.62,117.91,192.15,7.51
142.48,117.93,51.265,27.26,87.08,323.2,117.56,106.6,121.94,8.83,35.115,169.58,63.74,86.13,-11.1
302.39,381.56,34.02,92.94,135.88,407.3,314.57,138.435,168.99,35.34,22.25,247.09,226.55,142.78,9.1
179.73,206.665,47.94,34.095,26.34,306.46,110.06,176.92,126.83,7.92,36.03,185.615,78.37,153.05,-27.78
204.79,237.75,57.3,58.45,128.63,344.32,185.29,214.805,148.79,19.55,40.04,286.11,153.92,256.24,28.79
206.2,242.74,56.66,65.02,135.54,357.295,183.43,212.205,154.54,19.58,40.04,203.14,157.29,248.73,36.53
110.08,38.37,58.96,14.59,117.84,398.12,166.27,354.455,100.11,-3.74,40.36,136.01,135.04,192.15,20.34
265.01,336.68,40.16,89.40000000000001,63.93,366.4,68.15000000000001,134.09,183.885,27.03,26.51,228.93,223.49,141.06,-5.17
152.045,218.77,56.64,58.45,118.63,268.22,179.655,213.65,147.11,19.55,39.88,138.99,150.94,354,23.19
295.13,379.06,45.91,110.23,193.94,304.35,368.92,154.14,219.82,36.4,32.15,248.5,266.82,231.58,111.72
205.19,197.322,59.64,58.87,103.54,301.98,151.92,227.48,149.68,19.55,39.92,199.92,153.92,285.935,15.76
415.22,702.34,99.8,194.28,325.48,260.47,608.875,412.78,274.23,53.07,75.13,312.55,515.415,516.22,221.03
180.255,208.77,51.95,43.44,117.84,307.17,154.41,265.31,134.76,11.58,35.64,185.02,119.28,323.79,19.68
145.51,133.4,51.91,30.54,112.1,306.46,154.41,202.96,123.9,5.76,37.67,160.35,119.28,232.355,17.51
188.03,219.115,101.54,45.355,131.6,237.245,160.05,412.23,139.78,18.4,78.95,194.21,132.32,487.265,37.81
110.08,66.80500000000001,38.56,20.855,48.11,265.39,91.15000000000001,138.435,98.41,0.16,23.575,146.13,34.75,142.95,-14.91
186.11,218.77,87.55,45.1,132.27,292.47,195.02,290.32,138.84,13.68,64.515,185.615,165.84,354.87,29.37
204.79,718.84,57.98,67.39,130.57,196.385,188.12,128.4,162.06,19.68,40.06,203.95,162.91,429.19,33.99
179.36,239.35,51.91,43,102.08,320.78,154.41,192.855,137.01,10.55,34.53,185.13,117.91,215.63,14.06
95.14,44.685,34.005,6.88,111.3,213.02,177.38,85.27500000000001,114.14,-10.98,40.635,145.44,27.75,73.04000000000001,16.275
108.51,50.53,37.31,14.87,52.5,230.52,84.81999999999999,116.09,103.73,-3.14,21.05,137.585,27.355,119.77,-13.9
321.57,441.04,113.38,128.94,16.39,420.82,63.34,441.88,254.86,43.91,100.58,259,18.295,537.74,-29.67
227.84,264.2,82.18000000000001,68.575,114.995,221.41,363.62,308.72,173.27,20.97,61.52,211.765,266.82,329.89,17.015
90.34,39.31,42.49,1.075,77.93000000000001,196.385,113.8,134.635,80.14,9.57,27.88,172.62,10.475,141.94,-3.32
188.03,186.42,49.36,35.76,164.92,295.61,314.57,183.2,134.71,8.960000000000001,34.44,172.065,226.55,199.39,-28.04
132.74,97.73999999999999,117.85,24.125,96.72,265.39,113.15,484.23,114.39,2.83,28.23,152.29,65.22,681.845,9.4
98.58,44.685,38.18,11.94,229.485,266.155,89.29000000000001,124.05,98.41,-5.23,22.435,130.015,33.82,131.21,154.38
180.255,245.345,113.42,40.98,96.72,344.755,138.88,587.77,131.585,115.45,27.88,334,104.51,756.86,8.720000000000001
95.45,43.35,60.745,6.14,14.14,207.445,64.09,231.725,90.31999999999999,23.66,43.085,221.71,17.02,305.4,-11.7
175.3,107.47,51.525,40.98,37.915,263.49,86.95,192.835,131.585,10.34,35.2,180.51,104.51,216.11,-32.34
178.045,192.14,51.91,42.21,103.54,301.04,151.92,192.855,133.25,10.51,35.53,179.02,112.565,633.88,13.91
167.3,38.37,54.49,30.8,18.29,184.46,63.34,207.1,124.44,16.04,39.61,191.08,57.98,233.12,-27.54
270.77,328.19,62.06,89.40000000000001,163.03,411.035,290.77,280.4,183.885,29.41,46.5933,233.92,223.49,340.13,66.56999999999999
349.62,481.33,82.31999999999999,139.455,239.985,423.6,421.22,308.72,230.5,48.43,61.15,248.5,413.275,398.58,27.53
370.82,626.86,83.18000000000001,225.08,400.165,447.66,745.88,316.36,277.77,50.37,61.15,276.14,586.5599999999999,429.65,283.09
87.5,29.69,42.8,-1.03,31.79,181.8,73.22,142.98,122.88,0.22,27.14,145.44,10.475,142.95,-27.78
297.735,379.06,68.37,112.06,221.87,447.66,368.53,283.73,219.62,37.7,73.04000000000001,249.12,266.82,335.863,142.23
265.01,328.6,62.06,89.40000000000001,154.4,387.07,287.56,240.66,183.885,29.41,46.61,252.78,223.49,300.56,60.665
179.36,120.91,51.91,43,103.54,273.59,151.92,192.855,133.25,10.55,35.47,180.51,117.03,219.56,14.06
120.93,79.23,34.005,18.41,49.13,247.93,89.29000000000001,99.23999999999999,106.64,-11.19,27.88,134.46,33.82,77.92,-13.9
221.94,264.2,66.56,67.45999999999999,118.15,344.13,174.495,280.105,161.333,18.815,49.58,226.855,138.18,329.89,19.15
301.64,381.56,68.755,112.44,63.93,406.37,105.74,285.12,274.23,37.715,51.66,250.08,223.36,354.86,-0.92
287.56,309.11,44.675,24.72,63.43,366.4,102.68,159.98,128.25,3.64,32.75,152.37,52.915,492.12,-9.24
194.09,228.92,52.805,48.685,117.84,322.86,174.495,201.27,143.615,16.01,37.2,190.91,145.77,230.99,19.68
152.74,140.68,94.76000000000001,41.15,100.34,289.36,225.43,412.78,132.2,15.44,73.29000000000001,185.02,89.73,502.01,-32.34
190.74,228.92,127.825,47.34,118.15,371.67,164.97,613.5700000000001,143.44,84.41,103.86,517.66,133.93,633.88,23.1467
121.04,80.62,39.815,17.11,112.1,387.07,86.95,134.635,105.53,-2.15,23.77,138.99,31.64,141.94,19.15
303.01,397.38,100.06,122.47,87.72,407.3,125.497,412.78,221.83,80.98,73.31,464.5,243.95,502.01,3.52333
301.64,379.06,68.755,112.44,175.15,397.98,355.98,285.12,221.82,37.715,51.66,250.08,262.065,354.86,90.08
166.975,167.09,49.72,36.42,90.97,292.175,138.88,165.705,129.09,9.57,34.44,174.43,112.565,175.75,8.369999999999999
204.21,228.93,51.95,58.87,125.9,323.2,185.2,192.835,154.95,19.55,35.64,199.92,155.91,216.11,17.51
178.32,198.49,51.91,42.22,102.08,300.9,150.31,192.855,122.88,10.55,35.53,180.825,115.96,215.63,13.88
227.84,265.39,66.08,68.575,135.65,344.13,217.015,268.28,165.53,20.97,49.58,211.765,186.005,232.355,36.53
190.46,210.94,38.18,47.34,128.63,314.02,160.95,123.63,143.44,-3.96,22.88,178.44,133.76,127.81,28.79
145.743,136.29,99.8,136.035,239.015,281.64,416.23,412.23,248.95,43.92,77.67,259.59,371.545,505.67,-4.055
190.16,208.77,55.58,48.685,134.13,307.17,197.21,210.95,130.04,19.2,38.68,198.81,145.77,249.165,33.99
131,93.40000000000001,33.29,21.59,45.905,304.94,89.27500000000001,90.16,112.18,-12.64,8.949999999999999,180.51,33.82,73.04000000000001,-15.23
287.795,351.985,82.31999999999999,34.96,88.28,394.845,126.89,308.72,217.41,49.5,60.56,274.66,84.58,760.48,7.485
367.88,328.19,67.11,122.61,55.5,295.61,92.14,282.88,229.8,36.32,51.54,247.27,37.935,169.02,-11.86
140.79,131.65,33.37,25.09,55.41,268.53,106.095,96.73,121.3,5.02,17.62,156.33,58.515,75.31999999999999,-9.782500000000001
270.77,328.19,53.38,88.26000000000001,164.92,247.17,335.955,84.23,177.89,27.03,37.67,228.93,249.86,72.40000000000001,27.17
228.42,283.405,58.96,68.575,136.16,294.78,217.015,220.18,165.53,20.97,41.135,211.765,186.005,272.92,38.335
154.36,140.23,47.43,33.8,39.94,289.37,135.05,176.56,124.825,7.87,32.75,168.69,78.37,184.15,-17.94
305.62,409.37,84.27,122.61,34.92,315.97,154.555,320.07,229.8,50.395,62.19,236.785,323.88,481.81,-24.03
207.09,225.17,55.015,52.86,39.94,323.2,81.86499999999999,212.205,143.5,18.4,39.05,203.95,24.01,253.68,-17.93
415.22,703.6,93.41,194.28,163.03,440.35,393.615,412.23,274.23,68.125,73.04000000000001,397.375,515.415,502.01,66.56999999999999
201.5,233.77,33.29,41.15,89.15000000000001,325.67,140.54,94.83329999999999,132.2,-10.51,14.32,122.58,108.695,77.92,7.83
142.48,117.93,63.035,33.8,87.08,371.67,125.05,260.65,128.83,0.09,58.21,146.13,74.26000000000001,308.25,0.5
232.33,192.21,66.08,74.52,143.49,221.56,228.95,280.105,169.92,22.635,49.58,226.48,206.42,316.65,38.63
87.93000000000001,30.67,36.27,-0.06,15.47,306.46,63.34,106.6,76.845,-12.35,18.25,121.07,8.505000000000001,119.77,-32.34
190.46,216.02,52.8,47.34,-9.779999999999999,314.22,43.16,201.27,143.44,15.49,37.25,191.08,133.76,230.99,-42.17
237.35,281.2,53.38,75.68000000000001,87.72,349.87,125.86,241.527,171.09,19.2,77.67,196.6,82.25,305.4,3.52333
270.77,328.19,109.64,91.14,111.3,272.92,335.955,417.19,185.03,83.13500000000001,62.19,527.72,226.55,522.55,16.275
200.18,231.145,63.035,30.8,84.04000000000001,393.58,116.825,265.31,124.825,30.81,48.5,226.855,72.53,487.265,27.17
186.11,219.115,87.55,14.59,67.40000000000001,315.97,107.52,333.75,100.81,50.37,64.31,275.94,25.2,176.595,-5.17
114.07,57.98,32.56,-1.52,87.08,230.54,118.15,85.27500000000001,95.53,-16.5,37.82,115.96,72.63,68.23,7.81
102.71,49.14,42.82,21.59,55.5,224.6,97.15000000000001,139.41,112.18,2.38,27.89,147.58,47.25,153.05,-11.86
180.255,208.77,54.49,43.44,106.44,307.17,154.41,207.1,134.76,16.01,103.86,247.09,119.28,237.545,14.96
132.62,91.92,44.675,23.14,63.93,258.09,103.52,159.98,114.14,3.64,28.86,152.29,46.87,164.25,-1.475
98.895,45.02,37.42,13.35,31.79,221.41,74.90000000000001,122.45,114.03,-3.96,22.25,207.64,24.05,122.51,-13.97
118.1,43.35,39.815,17.11,64.065,206.87,96.70999999999999,129.76,105.525,-2.15,23.77,138.99,26.93,134.035,-8.82
141.73,111.04,37.11,25.83,-9.779999999999999,269.92,42.49,119.63,121.25,-11.19,17.62,312.55,-7.12,119.77,-42.17
287.56,297.5,66.08,99.44,180.235,358.33,356.48,280.105,171.26,35.31,48.5,236.785,262.065,335.863,93.42
287.56,327.51,56.64,99.44,67.40000000000001,375.43,349.87,212.205,188.03,19.55,39.88,199.92,261.3,637.58,-4.27
90.16,45.02,36.225,1.075,134.13,219.62,196.17,124.05,96.63,-10.42,17.82,122.58,11.31,153.05,36.46
145.19,132.78,45.12,25.09,95.67,273.59,138.645,208.58,121.25,5.08,30.64,158.9,52.35,226.84,8.890000000000001
